1,49,19,0,1
2,36,8,0,1
2,12,11,0,1
3,251,5,1,3
3,53,5,0,1
1,15,3,1,1
1,77,6,1,1
3,255,26,0,3
3,102,5,0,2
3,35,25,1,2
1,17,8,1,1
2,239,4,0,2
1,200,28,1,3
2,61,8,0,1
2,62,9,0,2
2,45,25,0,1
3,34,1,1,2
2,265,16,1,3
3,75,7,0,1
2,76,14,1,2
1,142,6,0,2
3,270,4,1,3
1,90,5,0,1
3,129,17,0,3
2,98,11,1,2
1,89,28,0,1
2,123,24,0,2
3,166,24,1,3
2,20,4,0,1
1,240,13,0,2
3,76,17,0,3
1,11,3,1,1
2,153,29,1,3
1,88,6,0,1
2,63,12,0,1
3,32,18,0,1
1,16,16,1,1
1,66,29,1,1
2,9,5,1,2
3,86,2,0,1
3,222,30,1,3
2,276,7,0,2
2,36,12,1,2
1,67,15,0,1
3,86,26,0,1
2,67,7,0,1
1,100,6,1,1
2,38,13,0,2
1,76,8,1,1
2,221,25,0,2
1,30,23,1,1
1,26,29,0,1
2,71,6,0,2
3,246,7,0,2
3,87,24,1,3
3,236,11,0,3
3,42,7,0,1
2,41,24,0,1
1,231,14,0,2
3,19,5,0,1
3,278,26,0,3
3,80,24,0,1
2,92,1,0,2
1,59,19,1,1
3,2,1,0,1
3,137,5,0,2
3,11,10,0,1
3,85,12,0,1
2,267,27,1,3
1,177,7,0,2
2,93,3,1,2
3,62,5,0,1
1,189,3,1,1
3,161,3,0,2
1,135,16,1,3
2,6,29,0,1
2,57,29,0,1
3,42,7,0,1
2,300,3,0,2
3,100,4,0,1
3,292,10,1,3
3,1,2,1,2
1,222,3,1,1
3,26,23,1,2
3,66,27,1,3
1,3,4,1,1
1,271,3,0,2
3,70,26,0,1
3,238,24,0,3
2,10,12,0,1
1,84,25,0,1
3,87,22,0,1
1,103,24,1,3
2,246,4,1,3
2,97,10,0,1
2,78,12,0,1
3,22,5,1,3
3,35,4,0,1
3,90,27,0,3
3,208,27,0,3
2,43,24,0,1
1,49,6,0,2
2,286,19,1,3
2,14,2,1,2
1,119,15,0,2
2,53,7,1,3
3,32,3,1,2
1,170,6,1,1
2,12,25,1,3
3,199,11,1,3
2,110,22,0,2
1,49,7,1,1
3,36,29,0,1
1,42,19,1,1
1,33,10,0,1
2,81,9,1,3
2,4,28,1,2
2,65,21,1,3
2,87,14,0,2
2,54,15,1,2
2,43,4,1,2
2,100,6,1,2
1,60,4,1,1
1,198,1,1,1
2,169,12,0,2
2,300,2,1,3
2,123,9,0,2
1,91,24,1,1
1,63,16,1,1
3,54,4,0,1
1,101,21,1,3
3,225,22,1,3
1,92,1,1,1
2,287,8,0,2
2,72,22,1,2
3,248,6,0,2
3,236,6,1,3
1,258,8,0,2
3,102,15,0,3
3,282,26,0,3
1,18,21,0,2
2,41,21,1,2
3,32,6,1,2
1,238,12,1,3
3,100,7,1,2
3,87,30,1,3
2,81,14,0,2
1,96,11,0,1
3,45,4,1,2
3,31,8,1,2
3,35,27,0,1
1,25,22,0,1
2,72,2,1,2
3,43,27,0,1
1,183,29,1,3
1,54,24,1,3
1,262,15,1,3
2,64,3,1,2
3,57,14,0,1
1,43,18,1,1
3,59,20,1,2
1,63,2,0,2
3,64,17,1,2
1,166,2,0,2
3,77,2,1,2
3,30,9,0,1
2,248,5,0,2
2,72,18,0,1
2,57,11,1,3
2,83,19,1,3
3,34,8,1,3
1,69,10,0,1
3,114,14,0,3
3,144,12,1,3
2,168,10,0,2
2,247,7,1,3
2,1,18,1,3
2,80,10,0,1
3,75,2,1,3
2,48,8,1,3
1,123,7,1,1
2,29,10,1,2
1,49,27,0,1
2,46,23,0,2
2,205,7,0,2
1,72,15,0,1
3,84,30,0,1
2,95,18,0,2
3,18,8,0,2
1,64,26,0,1
1,55,22,1,1
3,52,14,0,1
2,92,9,0,1
3,60,1,0,1
3,9,1,1,2
3,168,6,1,3
3,74,9,1,2
1,79,3,1,1
2,48,21,1,2
3,166,27,0,3
2,50,19,1,3
3,16,26,1,3
1,10,4,1,1
2,25,5,1,2
3,57,3,0,1
2,139,11,0,2
1,290,4,0,2
2,40,13,1,2
2,42,10,1,2
2,18,27,1,2
3,58,3,0,1
3,100,14,1,2
2,178,19,1,3
2,281,8,1,3
3,24,13,0,1
3,282,27,1,3
3,59,12,0,1
3,55,29,0,1
1,260,16,1,3
1,35,28,1,1
3,57,2,0,2
3,173,6,0,2
2,1,23,0,1
2,9,12,0,1
1,284,5,1,1
2,71,20,1,2
2,71,10,0,1
3,89,13,0,1
3,186,1,0,2
3,55,3,0,1
2,12,11,1,2
3,145,16,0,3
3,56,6,1,2
2,42,24,0,1
3,60,7,0,1
3,58,2,0,1
1,46,1,0,2
1,45,25,0,1
2,97,10,0,2
3,150,6,0,2
3,19,7,1,2
2,92,21,0,1
1,52,5,1,1
2,66,13,1,3
3,245,16,1,3
2,39,2,1,3
1,170,2,0,2
1,239,10,0,2
1,153,21,0,2
2,10,12,1,3
3,22,1,1,2
2,65,19,1,2
1,68,30,0,2
1,59,12,1,1
1,259,27,1,3
3,192,23,0,3
1,47,29,0,1
3,25,7,1,3
1,94,7,1,1
3,99,18,1,3
2,205,6,0,2
2,121,22,1,3
1,158,18,0,2
1,66,4,0,1
2,29,8,1,2
3,40,27,0,1
2,97,19,0,1
2,69,10,0,2
2,80,29,1,2
3,230,17,0,3
1,163,6,1,1
2,16,19,1,3
2,25,9,1,3
3,1,21,1,2
1,93,5,0,1
1,173,25,0,2
1,10,27,1,1
2,62,3,1,2
1,63,15,1,1
3,54,13,0,1
2,47,16,1,3
1,2,9,0,2
2,55,22,1,2
3,90,19,0,1
1,263,4,1,1
2,63,18,1,2
1,298,30,1,3
2,45,26,1,2
1,73,24,1,3
3,247,5,1,3
1,181,22,1,3
2,87,3,1,3
3,80,23,1,2
3,16,2,0,1
2,67,2,1,3
2,81,7,0,1
3,17,5,0,1
1,34,12,1,1
2,2,10,1,2
1,10,1,0,1
1,157,8,1,1
3,249,20,1,3
2,51,14,1,3
2,56,5,1,3
2,57,13,0,1
1,25,3,1,1
3,34,14,0,3
3,17,13,0,1
2,243,7,0,2
2,240,27,0,2
1,88,8,1,1
1,4,21,1,1
1,36,15,0,1
2,263,6,0,2
2,45,3,0,1
2,114,20,0,2
1,36,19,1,1
3,184,21,0,3
3,174,27,0,3
2,40,2,1,2
1,79,18,1,3
3,44,15,0,1
1,27,18,0,1
1,193,15,1,3
3,96,13,1,2
1,198,13,0,2
1,96,29,0,1
1,82,23,0,1
1,28,3,0,1
2,2,5,0,1
2,26,29,1,3
2,206,17,0,2
1,196,10,1,1
1,23,20,0,2
2,99,13,0,2
2,41,7,1,2
3,29,1,1,3
2,4,1,0,2
3,1,8,1,2
1,97,6,0,2
1,24,24,0,1
1,100,28,1,1
1,269,5,0,2
3,17,4,0,1
3,249,1,1,3
2,15,9,1,2
2,19,28,1,3
2,167,28,0,2
2,32,16,0,1
2,59,12,1,2
3,290,15,1,3
3,5,30,0,3
1,240,30,1,3
1,223,11,0,2
3,12,3,1,2
1,109,30,1,3
2,83,9,0,1
1,5,29,0,1
3,277,22,0,3
1,80,10,1,1
2,139,2,0,2
3,67,9,1,3
2,162,21,0,2
3,13,13,0,1
3,47,6,0,1
3,49,10,0,1
1,28,17,0,2
1,1,7,0,1
1,111,9,0,2
1,3,6,0,1
2,78,5,1,2
2,96,8,0,1
1,267,25,0,2
2,65,7,0,1
2,67,2,0,1
2,77,8,1,2
3,185,2,1,3
3,97,4,0,1
1,180,3,0,2
2,24,22,1,2
2,175,4,1,3
3,287,18,1,3
1,75,25,0,1
2,40,19,1,3
1,34,5,1,1
3,32,29,0,1
1,10,20,0,2
2,249,29,1,3
2,67,16,1,3
3,153,7,0,2
3,23,10,1,3
2,82,7,1,2
1,52,28,1,1
3,34,2,1,3
3,19,9,1,3
2,90,16,0,1
3,42,2,0,2
2,44,1,1,2
2,79,16,0,1
3,46,8,1,2
2,81,27,1,2
2,91,2,1,2
2,31,6,0,2
1,93,1,0,1
2,53,28,0,1
2,105,18,0,2
2,69,7,0,1
1,77,8,0,1
1,149,4,1,1
3,278,22,1,3
3,168,19,0,3
1,66,28,0,1
3,153,19,1,3
2,51,2,0,2
3,171,3,1,3
3,105,2,0,2
1,9,19,0,2
3,183,21,0,3
1,59,14,0,1
3,126,7,1,3
1,23,3,1,1
1,253,2,0,2
3,84,18,1,2
2,98,4,1,3
1,25,4,0,1
2,3,17,0,2
3,12,6,0,2
1,197,26,1,3
2,59,24,0,2
3,51,3,0,2
2,74,18,0,1
2,89,6,1,2
1,158,10,1,1
2,59,5,0,1
1,34,9,1,1
3,287,8,0,2
2,241,6,0,2
1,27,1,0,1
1,22,25,1,3
2,55,22,1,2
1,70,5,0,1
2,73,5,1,2
3,87,28,1,2
1,137,4,0,2
3,195,23,1,3
2,33,4,1,2
1,287,5,0,2
3,124,13,0,3
3,91,4,0,1
1,258,4,1,1
2,1,7,1,2
3,81,21,1,3
2,6,7,1,3
2,13,5,1,3
1,44,29,0,2
1,137,30,1,3
1,84,12,1,1
1,40,9,0,2
3,84,9,0,2
1,292,20,0,2
1,257,5,0,2
1,95,20,1,1
3,229,24,0,3
1,100,13,1,1
3,41,29,1,2
2,91,20,1,2
3,95,10,1,2
3,33,15,1,3
1,30,22,0,1
1,236,6,1,1
1,11,15,0,1
1,73,9,0,1
1,132,26,1,3
3,52,18,0,3
3,80,19,1,2
2,238,5,1,3
1,60,3,0,2
1,26,8,0,1
2,36,13,1,2
1,75,20,1,1
1,54,4,0,1
2,48,9,0,2
3,18,14,1,2
2,102,15,0,2
1,55,3,1,1
3,274,1,1,3
1,11,3,1,1
2,68,7,1,3
3,38,2,0,1
3,113,22,0,3
1,190,24,1,3
3,74,27,1,2
2,32,10,1,2
2,84,3,0,1
1,84,1,0,1
1,57,28,1,3
2,91,16,0,1
2,32,1,1,2
3,295,28,0,3
2,83,1,0,1
3,76,9,0,1
3,95,26,0,3
2,5,10,0,1
1,33,30,1,1
1,89,15,1,1
2,59,28,1,3
3,82,10,0,1
3,132,4,0,2
2,120,9,0,2
2,56,29,1,3
1,62,30,0,1
3,29,28,1,2
3,48,13,1,2
3,91,19,1,2
3,207,30,1,3
1,51,13,1,3
1,58,1,0,1
3,10,23,0,1
3,236,13,0,3
2,138,1,1,3
2,56,24,1,2
1,23,3,1,1
3,77,24,1,2
3,29,3,1,2
1,278,28,0,2
2,127,16,0,2
1,112,17,0,2
1,20,11,1,1
3,77,8,0,1
2,16,14,1,3
1,95,28,1,3
1,297,30,1,3
3,281,4,1,3
2,101,24,1,3
1,51,10,0,1
3,40,30,0,1
3,247,16,0,3
2,97,12,0,1
2,269,18,0,2
1,35,3,0,1
2,51,23,1,2
3,64,27,0,3
3,248,18,1,3
2,273,1,1,3
3,77,3,0,1
3,130,20,0,3
3,40,19,1,2
3,91,3,0,2
3,124,1,0,2
3,98,5,0,1
3,167,14,1,3
2,265,27,0,2
2,32,4,1,2
2,90,18,0,1
2,3,3,0,1
2,38,10,0,1
3,283,2,0,2
3,43,18,0,1
1,195,21,0,2
3,228,3,1,3
2,83,10,1,2
2,95,4,0,1
1,88,18,1,3
2,47,11,0,1
3,85,1,0,1
3,61,3,0,1
1,20,28,1,1
2,49,5,1,2
2,131,2,0,2
3,23,28,0,1
3,85,18,0,3
1,240,2,1,1
3,84,7,1,2
1,47,22,1,1
1,77,24,1,1
2,286,5,0,2
3,242,5,0,2
2,167,19,0,2
3,23,7,1,2
3,45,25,0,1
1,85,26,0,2
3,18,15,1,2
1,174,8,0,2
2,255,26,1,3
1,27,9,0,2
3,238,8,0,2
1,74,10,1,1
3,24,9,1,2
3,59,9,0,1
1,47,1,0,1
2,156,1,1,3
2,73,4,1,2
2,106,10,1,3
3,43,5,1,2
3,38,10,1,3
2,243,6,1,3
2,10,14,1,2
3,46,6,1,3
1,67,9,0,1
2,62,16,0,1
3,15,18,0,1
3,208,13,0,3
2,65,14,0,1
3,232,9,0,2
1,55,26,1,3
2,211,10,0,2
2,46,2,1,2
3,161,7,1,3
1,80,29,1,3
2,86,5,0,1
3,81,12,0,1
3,56,6,0,1
1,140,14,0,2
3,39,1,0,1
1,61,22,1,1
3,28,23,1,2
1,52,1,0,1
1,23,4,0,1
2,72,9,0,1
2,67,9,1,3
3,202,30,1,3
3,18,15,1,3
2,38,28,0,1
2,50,13,1,2
2,278,10,1,3
2,88,14,0,2
2,30,11,0,1
2,248,21,1,3
2,258,3,1,3
3,207,1,0,2
1,142,2,0,2
3,22,25,0,3
3,260,5,1,3
1,173,6,1,1
2,8,6,0,1
1,95,22,1,3
3,203,26,0,3
1,28,26,1,1
1,103,6,1,1
3,144,1,0,2
2,23,1,0,1
2,81,28,0,1
2,84,12,1,2
1,2,28,1,1
2,39,1,1,3
3,39,9,0,2
3,124,25,0,3
3,77,6,1,2
1,74,26,0,2
2,32,25,0,1
3,54,20,1,3
2,86,8,0,1
3,94,4,0,1
2,62,15,0,1
1,82,2,0,2
1,187,10,1,1
3,257,18,0,3
3,46,3,0,2
3,199,20,1,3
1,60,3,0,1
1,83,23,0,1
2,64,10,0,1
3,91,25,1,2
3,17,16,1,2
3,208,7,1,3
2,227,25,0,2
2,36,18,1,2
2,95,22,1,2
2,54,2,1,2
1,26,10,0,1
2,57,9,0,1
2,56,1,0,1
2,289,16,0,2
2,18,10,1,2
3,21,7,0,1
2,40,10,1,2
1,92,19,1,3
3,241,8,0,2
2,192,9,1,3
1,14,2,1,1
3,177,4,1,3
1,81,15,1,3
3,68,6,0,2
3,86,8,0,1
1,25,7,0,2
2,13,7,1,3
3,159,11,1,3
2,11,2,0,2
2,186,17,0,2
2,216,19,0,2
3,11,26,1,3
2,130,12,1,3
1,74,10,1,1
1,184,10,0,2
1,30,3,0,1
1,50,25,0,1
1,93,9,1,1
1,210,24,0,2
1,87,17,0,1
1,8,23,1,1
1,8,24,0,1
1,116,19,0,2
2,42,29,1,2
2,16,19,0,1
2,48,5,0,1
1,20,21,1,1
3,70,6,1,3
1,152,3,0,2
3,63,8,1,3
3,276,1,1,3
2,7,1,0,1
3,24,26,1,2
3,76,4,1,3
2,209,3,1,3
2,255,29,0,2
2,55,10,0,1
1,98,9,1,1
1,68,7,1,1
1,92,16,1,1
2,25,2,0,2
2,46,28,1,2
3,191,14,0,3
2,172,4,1,3
1,241,8,1,1
3,262,5,0,2
3,109,27,1,3
2,20,10,1,2
1,81,2,1,1
3,78,16,1,3
3,100,23,0,1
3,35,23,0,1
3,177,27,0,3
1,285,1,1,1
1,55,8,0,1
1,42,7,0,1
1,59,6,0,1
1,45,3,1,1
3,81,27,1,2
3,86,30,0,3
2,43,5,0,1
3,160,15,0,3
1,86,3,0,1
1,31,12,0,1
3,286,19,0,3
1,24,25,0,1
3,23,7,1,2
2,177,18,1,3
1,79,16,1,3
1,77,9,0,1
3,89,3,1,2
1,129,2,1,1
1,160,22,0,2
1,50,23,1,1
1,26,30,0,1
3,68,10,1,2
3,53,1,0,1
1,90,4,0,1
1,35,3,1,1
3,173,7,1,3
3,41,11,1,3
2,29,29,1,2
2,71,10,0,1
1,27,12,0,1
2,57,24,0,2
3,96,17,1,2
2,37,8,1,2
2,97,17,1,2
2,92,27,1,2
3,147,4,0,2
1,243,25,0,2
3,210,17,1,3
2,72,16,0,1
1,7,9,1,1
3,65,12,0,3
3,289,28,0,3
1,37,24,0,2
2,34,3,1,2
3,5,20,1,2
1,4,7,1,1
2,151,10,1,3
1,171,9,1,1
1,290,10,1,1
1,49,23,0,2
1,80,30,1,1
3,86,1,0,1
3,35,9,0,1
2,47,9,1,2
3,7,16,0,3
1,49,26,0,2
1,214,16,0,2
2,4,9,1,3
3,2,4,1,2
2,31,27,0,1
2,92,11,0,1
1,2,11,0,2
1,22,30,1,1
2,33,3,1,2
2,17,9,1,2
3,3,24,0,1
2,131,1,1,3
1,61,27,1,1
2,119,7,0,2
2,228,21,1,3
2,56,6,0,1
3,12,5,0,1
1,18,8,1,1
3,26,22,1,3
1,17,18,1,1
1,67,10,0,2
2,44,7,1,2
2,72,10,1,2
3,257,16,0,3
3,80,3,1,3
2,41,18,1,2
2,46,6,1,2
3,94,27,1,2
3,285,27,1,3
3,85,5,0,1
1,13,27,1,3
3,195,4,0,2
1,79,27,0,1
2,57,2,0,1
2,34,3,0,1
1,258,2,1,1
2,251,12,0,2
3,85,3,0,1
3,99,23,1,3
2,226,19,1,3
2,76,1,0,1
2,100,4,1,2
2,1,10,0,1
1,25,30,0,1
3,106,4,0,2
3,211,10,0,2
1,93,6,1,1
3,85,14,0,3
2,284,17,0,2
3,197,24,0,3
1,67,25,0,1
1,139,4,0,2
1,56,17,0,2
3,43,26,0,1
1,202,20,1,3
1,57,15,1,1
3,89,10,1,2
3,95,27,0,1
3,82,3,1,2
2,30,9,1,3
1,56,16,1,1
1,3,15,1,1
2,218,27,1,3
1,46,21,1,3
3,250,29,1,3
1,92,18,1,3
2,118,8,1,3
3,57,3,1,2
2,79,28,1,2
2,246,5,1,3
1,47,4,0,2
2,94,3,1,2
3,57,3,0,2
3,2,9,1,3
3,45,4,1,3
1,43,4,1,1
2,164,21,1,3
2,74,2,0,1
3,273,30,1,3
3,20,25,1,2
2,14,12,1,2
2,11,24,0,1
1,80,22,0,2
1,3,3,0,1
2,84,2,0,1
1,37,10,0,1
2,48,10,0,1
3,207,1,1,3
1,240,13,1,3
3,61,15,0,1
1,30,10,1,1
3,230,4,0,2
1,159,6,0,2
2,98,10,0,1
1,35,29,0,1
2,47,11,1,2
2,296,12,1,3
3,276,1,0,2
3,79,21,1,2
1,69,5,0,2
3,36,13,1,2
1,128,28,1,3
1,194,24,0,2
3,73,2,0,1
3,204,6,0,2
3,41,8,1,3
3,81,6,1,2
2,29,5,1,2
1,273,19,0,2
1,5,6,0,1
3,11,28,0,1
3,45,4,0,1
1,83,13,1,1
2,28,28,1,2
1,169,2,0,2
1,43,10,1,1
3,84,8,1,2
2,226,12,0,2
2,33,18,0,2
3,12,28,0,1
1,118,4,1,1
1,9,9,0,2
2,297,7,1,3
3,123,6,0,2
1,225,2,0,2
2,95,19,1,2
3,52,20,1,2
1,269,12,0,2
1,82,14,0,1
2,63,5,1,2
3,40,7,1,3
2,28,21,0,1
1,181,30,0,2
3,54,12,1,2
2,50,28,0,1
3,261,6,1,3
2,29,14,1,2
1,17,29,1,1
1,79,11,1,1
1,68,8,1,1
2,95,6,0,2
3,2,30,0,1
1,252,10,0,2
2,99,17,0,1
3,94,7,1,2
3,79,1,0,1
2,29,17,0,1
2,65,23,1,3
3,173,8,1,3
2,153,18,0,2
3,33,21,1,2
3,6,1,0,1
2,101,6,1,3
1,133,1,1,1
1,134,16,1,3
3,13,5,0,2
3,31,13,1,2
3,6,22,1,3
2,6,25,1,2
1,226,8,1,1
3,124,1,0,2
2,47,28,1,3
1,83,28,1,1
2,87,23,0,1
2,62,2,0,1
2,27,27,0,1
3,61,2,0,1
1,76,23,1,3
3,61,24,1,2
1,41,29,0,1
3,128,30,1,3
2,72,10,1,2
3,93,9,0,2
1,56,7,0,1
2,148,13,1,3
1,143,30,0,2
3,295,15,0,3
2,152,30,0,2
2,208,5,0,2
1,33,13,0,1
2,7,23,0,2
1,160,19,1,3
2,32,9,1,2
2,117,1,1,3
2,211,12,1,3
3,76,20,1,3
2,92,6,1,2
1,23,18,1,3
1,84,6,1,1
2,3,28,1,2
3,92,1,0,1
3,16,14,1,2
1,53,7,1,1
1,4,30,1,3
3,282,23,0,3
3,69,3,0,1
2,42,8,1,2
2,166,7,1,3
2,222,8,0,2
3,6,28,0,1
2,67,27,1,3
1,100,5,0,1
3,78,6,0,2
3,15,1,0,1
3,216,19,1,3
2,32,13,1,2
3,45,30,0,3
2,68,29,0,1
3,38,26,0,1
2,90,15,1,3
2,76,25,1,3
1,172,7,0,2
1,22,6,1,1
2,250,8,1,3
1,204,7,0,2
3,31,14,0,1
3,97,9,1,2
3,108,15,1,3
1,176,18,1,3
1,84,17,1,1
3,212,3,1,3
2,280,12,1,3
2,80,23,1,2
3,34,3,1,2
3,8,6,1,2
3,269,6,0,2
3,30,21,1,2
2,72,25,1,3
1,257,9,1,1
1,20,6,0,1
1,69,2,0,1
1,19,10,1,1
1,22,30,0,1
3,56,4,1,2
2,7,9,0,1
3,86,10,1,3
3,118,8,0,2
3,43,12,1,2
1,73,5,1,1
2,41,8,1,2
2,63,17,1,2
2,32,8,1,2
2,122,5,1,3
2,40,6,0,1
1,266,21,0,2
2,222,24,0,2
1,51,2,1,1
1,230,10,0,2
3,157,5,0,2
3,131,28,0,3
2,218,20,1,3
1,20,3,0,1
1,99,4,0,2
3,82,9,0,1
3,34,16,0,1
1,6,7,0,2
1,18,2,1,1
1,39,18,1,3
3,165,5,0,2
2,64,8,0,2
3,110,4,1,3
1,34,9,0,1
2,118,2,1,3
1,264,27,0,2
3,267,9,1,3
3,36,4,1,2
3,90,22,0,1
3,28,25,0,1
2,219,26,0,2
3,45,3,0,1
1,100,3,1,1
2,30,17,1,2
3,251,23,0,3
3,105,1,0,2
2,95,12,1,2
1,143,24,0,2
3,2,25,0,1
1,251,4,1,1
1,26,19,1,1
2,39,28,0,1
2,29,26,0,1
3,268,24,0,3
1,13,1,0,1
2,239,8,0,2
1,57,16,1,1
3,3,30,0,1
3,125,4,0,2
3,59,26,0,3
1,16,24,0,2
1,241,7,0,2
3,214,20,1,3
2,103,5,1,3
3,19,27,0,1
3,77,4,1,2
1,7,19,0,1
1,81,13,0,1
2,42,2,1,2
2,49,3,0,2
3,135,8,0,2
1,271,29,1,3
2,249,5,1,3
3,264,8,1,3
2,143,5,1,3
3,42,15,0,1
1,3,6,0,1
2,88,8,1,2
2,232,5,0,2
1,23,22,1,3
3,25,21,0,1
3,252,4,0,2
2,214,9,1,3
1,167,21,0,2
3,3,6,1,2
1,9,4,0,1
1,167,1,0,2
2,54,11,1,2
1,57,26,1,1
3,45,23,1,2
3,83,9,0,1
2,23,10,1,2
1,27,4,0,1
2,6,21,1,2
1,39,11,0,1
3,119,7,1,3
1,136,7,1,1
2,31,28,0,1
3,179,10,1,3
1,84,6,1,1
3,72,28,0,3
1,91,2,0,2
1,22,12,0,2
1,212,3,1,1
2,62,2,1,2
3,24,29,1,2
1,201,7,0,2
2,85,11,0,1
2,94,6,1,2
2,89,5,0,1
1,277,28,1,3
3,176,30,0,3
2,248,3,0,2
1,88,21,1,1
3,57,11,1,3
3,68,22,0,1
3,172,23,0,3
1,60,17,0,1
3,142,2,1,3
3,33,6,0,1
3,94,2,0,1
3,126,27,0,3
2,81,20,0,1
2,47,25,0,1
1,41,13,1,1
3,5,8,1,2
3,60,16,0,1
3,39,6,1,2
1,41,16,1,3
2,236,11,0,2
3,2,20,0,1
3,66,8,1,3
2,37,29,1,3
1,172,10,1,1
3,125,22,0,3
1,150,4,0,2
2,32,4,0,2
3,222,5,1,3
2,2,2,1,3
1,42,21,1,3
3,155,3,0,2
3,50,26,0,1
3,41,15,0,3
3,144,19,0,3
2,11,20,0,1
3,34,5,0,1
3,195,18,0,3
2,273,8,0,2
3,146,29,1,3
2,83,2,1,3
3,250,23,1,3
2,15,22,0,1
2,48,10,0,1
3,128,3,1,3
3,242,9,1,3
1,63,18,0,1
2,188,29,1,3
2,76,6,1,2
1,52,18,1,1
3,151,5,1,3
2,27,21,1,2
3,88,10,0,1
1,135,1,1,1
3,16,29,1,2
2,112,3,1,3
2,63,7,1,2
2,58,8,1,2
2,15,5,0,1
3,98,30,0,1
1,6,2,1,1
3,223,1,1,3
3,159,10,0,2
3,37,18,0,1
3,12,8,0,1
1,251,11,0,2
2,267,6,1,3
1,5,27,0,2
2,85,13,0,1
2,29,8,1,2
3,293,11,1,3
1,101,29,1,3
1,91,28,0,1
2,164,16,0,2
3,76,27,0,1
2,52,10,1,2
3,51,1,1,2
3,71,11,1,2
1,83,19,1,3
1,78,23,0,1
1,177,27,1,3
3,49,30,1,3
1,42,27,1,1
1,75,9,0,1
3,225,2,0,2
3,17,2,0,1
2,91,1,1,2
1,168,17,0,2
2,36,25,1,3
1,191,12,1,3
3,292,5,0,2
1,221,1,1,1
3,250,10,1,3
1,266,16,1,3
1,14,15,1,1
1,12,22,0,1
3,98,4,0,1
3,91,8,0,2
3,37,4,0,1
1,35,1,0,1
3,85,17,1,2
2,20,4,1,3
1,25,20,1,1
1,107,5,1,1
2,81,18,0,1
2,64,1,1,3
3,9,1,1,3
3,105,2,1,3
2,56,7,1,2
3,5,3,1,2
2,57,14,0,1
2,65,4,0,1
1,98,7,0,2
1,267,1,1,1
2,76,22,0,1
2,12,13,0,1
3,49,11,0,3
3,25,10,1,3
2,298,12,1,3
2,86,6,1,3
3,4,10,1,2
3,95,27,1,2
3,70,9,0,1
1,64,23,1,1
3,6,10,1,3
3,99,6,0,1
2,48,6,1,2
3,100,30,1,2
2,93,28,0,1
2,46,5,1,2
1,62,18,1,3
1,71,10,0,1
3,68,26,1,2
3,77,11,0,1
2,50,30,1,2
3,35,9,0,2
2,59,1,0,1
1,125,26,0,2
1,269,28,0,2
2,142,17,0,2
1,277,9,1,1
1,78,4,0,1
2,74,12,1,2
2,51,18,0,2
2,63,13,0,1
3,36,14,0,1
3,19,22,1,2
3,28,13,0,1
1,23,26,0,2
3,20,9,0,2
2,172,25,1,3
3,73,28,0,1
2,22,6,0,1
3,22,8,0,1
1,148,5,0,2
3,69,30,0,1
1,78,1,0,1
3,118,5,0,2
2,68,15,1,2
1,91,3,1,1
2,253,30,1,3
3,204,7,1,3
2,44,5,0,1
1,224,10,0,2
1,190,30,1,3
2,63,23,1,2
3,41,10,0,1
3,61,1,1,2
3,99,12,1,2
2,56,27,0,2
1,50,13,1,1
1,65,2,1,1
3,27,9,1,3
2,62,3,1,2
1,78,3,1,1
3,122,4,0,2
3,60,4,0,1
2,20,2,1,3
2,29,21,1,2
1,145,26,1,3
3,55,28,0,3
3,272,14,1,3
3,64,1,0,2
1,42,28,1,3
2,49,10,1,3
2,220,17,1,3
2,200,29,0,2
1,59,7,0,2
1,12,3,1,1
2,167,2,0,2
3,210,8,0,2
3,23,7,0,1
3,5,6,0,1
2,92,5,1,2
1,17,5,0,1
1,84,8,1,1
2,245,3,0,2
3,265,23,1,3
1,138,2,1,1
3,22,15,1,3
2,279,17,1,3
1,99,2,1,1
1,42,28,1,3
2,105,11,1,3
2,135,1,0,2
1,33,17,1,1
2,6,2,0,1
1,49,9,0,1
2,58,19,0,1
3,65,25,0,3
2,70,18,0,2
2,16,2,0,1
1,100,30,0,2
1,58,6,1,1
2,21,12,0,1
2,20,13,0,1
2,16,4,0,1
3,3,21,1,3
2,49,28,1,2
2,81,20,1,2
2,73,10,1,2
3,45,25,0,1
3,199,2,0,2
2,16,14,1,2
2,7,6,1,2
2,69,3,1,3
1,198,13,1,3
1,94,1,0,2
1,276,3,0,2
3,132,3,1,3
1,72,6,1,1
1,72,14,0,1
3,278,7,1,3
3,29,27,1,2
1,32,6,1,1
2,6,26,1,2
3,158,6,0,2
3,289,11,1,3
2,78,2,0,1
1,66,10,1,1
3,74,4,0,1
1,2,22,1,1
3,97,23,1,2
3,21,22,1,2
3,14,13,0,1
3,51,8,1,2
3,86,27,0,3
2,101,16,0,2
3,37,28,0,1
1,243,2,0,2
2,18,14,1,2
2,67,20,0,1
3,1,11,1,2
2,90,12,1,2
1,245,4,1,1
3,65,30,0,1
1,39,18,0,1
2,75,18,1,2
2,274,7,1,3
2,37,20,1,2
1,80,4,1,1
1,35,9,0,1
2,17,6,1,2
3,254,8,0,2
1,60,4,1,1
2,20,4,0,1
3,77,25,1,2
3,74,11,0,1
1,14,14,1,1
1,4,16,1,1
2,62,3,0,1
1,93,18,0,1
1,59,13,0,1
3,278,13,0,3
2,32,19,0,1
